rank,Team,Conf,record,AdjOE,oe Rank,AdjDE,de Rank,Barthag,rank.1,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,AdjTempo
236,Eastern Michigan,MAC,10-21,101.5208324849282,301,107.6354866944084,151,0.3379164064874443,236,10.0,21.0,4.0,14.0,4-14,0.4713929474457329,0.4893120657374792,0.4584513620128053,0.4713929474457329,0.4893120657374792,0.4584513620128053,0.8447967914959725,0.7881884204133294,109.26561400151036,109.53206055718174,109.26561400151036,109.53206055718174,101.95153075267125,109.0607411740889,105.30654324721182,89.8960631000742,0.8605116644647611,2.0,-0.078072465723151,1276.0,1364.0,1243.075,1.0264867365203223,1.097278925245862,0.0,0.2222222222222222,-14.734273461623758,292,343,66.46197270033524
237,Florida Gulf Coast,ASun,16-18,105.09300357360988,242,111.43720250553032,229,0.3375842043882909,237,16.0,18.0,8.0,10.0,8-10,0.355584881643564,0.4332086466351545,0.3024261388147987,0.355584881643564,0.4332086466351545,0.3024261388147987,0.8958745749456947,0.8215657513802681,108.12519898881172,113.13615731159332,108.12519898881172,113.13615731159332,103.66418953693592,113.37035986820098,108.9106203481626,112.46097850578008,0.4088054745113528,3.0,-0.0538663237797151,1341.0,1368.0,1229.775,1.0904433737878882,1.1123986095017382,0.0,0.4444444444444444,-13.4199651204236,270,307,67.59700869709037
238,Nebraska Omaha,Sum,16-17,106.00476764338627,226,112.6089015394808,261,0.3329168355613915,238,16.0,17.0,8.0,8.0,8-8,0.3826059672918304,0.399218882913866,0.3583339649511144,0.3826059672918304,0.399218882913866,0.3583339649511144,0.8979242522255086,0.8743038333189872,108.01917295759148,111.13207809389196,108.01917295759148,111.13207809389196,107.41738950946048,112.54736902975424,0.0,0.0,0.0,0.0,-0.0019654742349889,1222.0,1223.0,1103.15,1.10773693514028,1.1086434301772197,0.0,0.5,-12.360068087798156,247,179,67.09755380864617
239,Long Beach St.,BW,10-22,104.09866625425414,261,110.78352346431844,220,0.3283301454375492,239,10.0,22.0,6.0,14.0,6-14,0.4846500884968307,0.4954829417878048,0.4781503765222463,0.4846500884968307,0.4954829417878048,0.4781503765222463,0.8524718765837531,0.7978053198698868,108.15059815780516,107.10725822144995,108.15059815780516,107.10725822144995,104.03061726307268,109.37875868717838,85.09585861393657,103.54773034882425,0.0947538476277549,2.0,-0.0698277874635016,1498.0,1558.0,1453.5875,1.0305537162365526,1.0718309011325426,0.0,0.3,-15.797066402951282,313,336,68.40594375546016
240,Radford,BSth,16-16,106.2609767910666,219,113.15041856167838,267,0.3268582117393613,240,16.0,16.0,9.0,7.0,9-7,0.3272304353502546,0.3312168691650431,0.3281916726304654,0.3272304353502546,0.3312168691650431,0.3281916726304654,0.901154909878382,0.8676181876009708,105.33098945822984,112.74251320091058,105.33098945822984,112.74251320091058,108.06040894884072,111.96431535778704,98.68960400297124,98.46421440020444,0.5065731220842588,2.0,-0.062403728623576,1282.0,1251.0,1160.55,1.1046486579638966,1.0779371849554091,0.0,0.5625,-11.8500987924914,241,321,70.65877355885485
241,Saint Peter's,MAAC,17-12,103.06661228208478,282,109.75888374288444,197,0.3266291747543078,241,17.0,12.0,14.0,6.0,14-6,0.3278058427257905,0.4155371940224555,0.2938795046142773,0.3278058427257905,0.4155371940224555,0.2938795046142773,0.9086175613282348,0.8161049091974084,103.84625902137697,111.45657795974246,103.84625902137697,111.45657795974246,104.71044483431184,107.09058481620276,98.02222377439804,112.57567833450678,0.1691080567349361,2.0,0.0466453278506597,1412.0,1312.0,1308.875,1.0787890363862096,1.002387546557158,0.0,0.7,-8.443478939976034,165,76,65.45015100064484
242,Central Michigan,MAC,10-21,106.44016172241348,214,113.48305794463477,274,0.3237017089166652,242,10.0,21.0,6.0,12.0,6-12,0.4285464376356925,0.4359126568163933,0.423226390449631,0.4285464376356925,0.4359126568163933,0.423226390449631,0.8628774669926116,0.8222371985689089,107.81878897994176,109.36676181127577,107.81878897994176,109.36676181127577,105.67216667359534,110.76523696546816,104.9708887128952,122.34524647672532,0.1466170165864395,2.0,-0.1114160205453516,1326.0,1360.0,1244.85,1.0651885769369804,1.0925011045507491,0.0,0.3333333333333333,-15.453695579522464,310,359,67.04378298980734
243,Iona,MAAC,18-14,103.89513840653564,265,110.86554628560542,221,0.3215266507812447,243,18.0,14.0,10.0,10.0,10-10,0.3258620458891644,0.4405531396071367,0.2676267534933626,0.3258620458891644,0.4405531396071367,0.2676267534933626,0.9176834346707,0.8536724530620781,103.79012178440408,111.95290171035992,103.79012178440408,111.95290171035992,100.60600863068962,110.30124333137042,105.78671811947626,102.04523698611524,0.6020707480526443,1.0,0.0303176458428587,1386.0,1387.0,1345.1749999999995,1.030349211069192,1.031092608768376,0.0,0.5,-10.474791011592544,216,102,69.11945775952918
244,Southern,SWAC,17-17,106.15078300120862,223,113.32138044535388,272,0.3204457962891099,244,17.0,17.0,11.0,7.0,11-7,0.3589189171799481,0.5622904131771431,0.2301339877904651,0.3589189171799481,0.5622904131771431,0.2301339877904651,0.8552407721938158,0.681896022445923,106.03254523810143,109.70483906728562,106.03254523810143,109.70483906728562,105.5531494537789,112.52149413013888,106.64447096117556,111.37787172352448,0.3776763240571133,5.0,-0.0069014683426865,1405.0,1346.0,1292.1374999999998,1.0873455804819534,1.0416848052161634,0.0,0.6111111111111112,-10.943899044035502,223,193,69.80193679183041
245,Nicholls St.,Slnd,14-19,104.77752633095191,250,111.90015238543556,239,0.3194439788609458,245,14.0,19.0,12.0,10.0,12-10,0.4562303214967299,0.5735180019249542,0.4114345854175745,0.4562303214967299,0.5735180019249542,0.4114345854175745,0.8588481279837582,0.7551616009331046,107.47421534870874,108.5542256216766,107.47421534870874,108.5542256216766,106.09200054524092,110.99829189253286,84.28417139718144,95.73709508141204,0.1876679153360763,1.0,0.0326652073051502,1581.0,1612.0,1491.2125,1.0602110698508762,1.0809995222008937,0.0,0.5454545454545454,-12.780528965693032,256,98,68.22972119536253
246,American,Pat,16-16,105.05436162277763,243,112.2605650997331,250,0.3180030915012541,246,16.0,16.0,9.0,9.0,9-9,0.3249308610512081,0.4380793661635754,0.2398916582900202,0.3249308610512081,0.4380793661635754,0.2398916582900202,0.8945964031907117,0.8063104402339499,105.43281490305434,112.39367290060709,105.43281490305434,112.39367290060709,103.67179817454728,111.3454214312732,116.45184913766036,128.81380087767877,0.2386244154020302,2.0,-0.0507277244054019,1282.0,1233.0,1169.4875000000002,1.0962066717258627,1.0543079767847026,0.0,0.5,-11.671096853432006,238,303,66.73476048963457
247,Boston University,Pat,17-17,111.51205341652928,121,119.220028763299,346,0.3167738261259046,247,17.0,17.0,10.0,8.0,10-8,0.2952548239575768,0.3512024103318096,0.240026418173581,0.2952548239575768,0.3512024103318096,0.240026418173581,0.9324779155025018,0.9033574726687844,103.6812717045887,112.70060846644178,103.6812717045887,112.70060846644178,111.8890136184568,116.7213340072126,91.09870315874652,117.2678156857932,0.0519589957277567,1.0,-0.0503009183120957,1388.0,1311.0,1185.5750000000005,1.17073993631782,1.1057925479197854,0.0,0.5555555555555556,-13.770346283820604,277,301,63.120075132640935
248,UC Riverside,BW,10-22,103.49330558468355,272,110.68390147605952,217,0.3159446161692443,248,10.0,22.0,5.0,15.0,5-15,0.4851530940365358,0.494788533579866,0.4793718303105376,0.4851530940365358,0.494788533579866,0.4793718303105376,0.8427817836636938,0.7724724579142119,108.67927608798058,107.6301392871947,108.67927608798058,107.6301392871947,102.72430363344802,111.11734849877816,99.42620764394276,107.7056715624581,0.2849895140314787,3.0,-0.0574615739240155,1443.0,1554.0,1420.7375000000002,1.0156696786000228,1.093798115415409,0.0,0.25,-15.39573783700391,307,317,68.4501315754973
249,Southeast Missouri St.,OVC,20-13,101.00591471566122,309,108.11049451948352,161,0.3139516020417658,249,20.0,13.0,14.0,6.0,14-6,0.2826477638723842,0.4059701105357829,0.2171261168647199,0.2826477638723842,0.4059701105357829,0.2171261168647199,0.9137571171220784,0.8141047770569028,103.58022816346173,112.13122820323343,103.58022816346173,112.13122820323343,101.45812785546904,108.33497856790696,110.25746073711063,109.76620988135564,0.512835330497313,3.0,0.0228499210208512,1468.0,1367.0,1382.9375,1.0615085641975868,0.9884756180232296,0.0,0.7,-9.336728371324394,187,113,68.91820804145887
250,Charleston Southern,BSth,15-17,104.78343514367673,249,112.15937455602986,245,0.3138267176653116,250,15.0,17.0,6.0,10.0,6-10,0.3201972159696913,0.2991320041212084,0.3297983941307864,0.3201972159696913,0.2991320041212084,0.3297983941307864,0.9175039238888056,0.90677464381174,105.1162549872332,112.11330517686504,105.1162549872332,112.11330517686504,104.61818214130145,114.34592075535728,99.07065422838512,109.00636269253484,0.249910578411178,1.0,-0.0633940211591058,1314.0,1334.0,1219.4999999999998,1.0774907749077494,1.0938909389093894,0.0,0.375,-13.36099386232753,268,326,71.5610340281449
251,Colgate,Pat,18-15,107.19550028571764,197,114.74756875708738,296,0.3136899385650549,251,18.0,15.0,11.0,7.0,11-7,0.3327843394913708,0.4796192864127677,0.2403645645853845,0.3327843394913708,0.4796192864127677,0.2403645645853845,0.8762377055620962,0.7506444517706661,106.64456839530204,112.13899597382088,106.64456839530204,112.13899597382088,105.81028706048238,116.40679080575704,114.24686194153854,104.43162728380524,0.7375035577867708,3.0,0.0145927999236438,1382.0,1348.0,1231.475,1.1222314703911975,1.0946223025233963,0.0,0.6111111111111112,-10.063153730813552,207,137,66.84936128358663
252,Lamar,Slnd,12-19,102.67857448725584,285,109.93534060086212,200,0.3131739146783493,252,12.0,19.0,7.0,15.0,7-15,0.4024283890761327,0.3790383682718142,0.4119970339506265,0.4024283890761327,0.3790383682718142,0.4119970339506265,0.8819538765113275,0.8456834177678682,106.5243971301698,109.41260353449616,106.5243971301698,109.41260353449616,102.93073600424506,110.3039423563558,112.68195743913284,110.21257156796564,0.563362746702628,2.0,-0.0665374218520898,1486.0,1525.0,1426.1,1.042002664609775,1.0693499754575415,0.0,0.3181818181818182,-14.120553205513172,283,331,65.35739648511527
253,Pepperdine,WCC,9-23,105.69058540540826,233,113.19227625579468,268,0.3124738037550041,253,9.0,23.0,4.0,14.0,4-14,0.5378728363931544,0.3830111031765888,0.6545437613278202,0.5378728363931544,0.3830111031765888,0.6545437613278202,0.8033534541584993,0.8906437215413379,110.36863588272344,106.0187982499612,110.36863588272344,106.0187982499612,106.38452085047568,114.92773512445076,96.6652934011136,105.683238967136,0.2639173104444899,6.0,-0.0551276078942867,1276.0,1509.0,1274.3375,1.0013045994487333,1.184144702639607,0.0,0.2222222222222222,-15.094028702926904,301,310,68.37234058452462
254,Abilene Christian,WAC,14-19,99.77485361852888,326,106.9040542117122,139,0.3113792790771205,254,14.0,19.0,5.0,13.0,5-13,0.4524535970559553,0.3889778602565881,0.5017121228220787,0.4524535970559553,0.3889778602565881,0.5017121228220787,0.8521401732532757,0.8238330896517353,108.21514274616584,107.4905077863572,108.21514274616584,107.4905077863572,99.21148814089663,107.9829116705308,103.55716045335792,102.49408997302147,0.5296312046561944,2.0,0.0209714852580614,1221.0,1325.0,1253.525,0.9740531700604296,1.0570192058395325,0.0,0.2777777777777778,-12.714167405995468,254,123,67.42434949826014
255,Princeton,Ivy,9-20,104.8209483099914,248,112.3773849272715,253,0.3099176408494435,255,9.0,20.0,5.0,9.0,5-9,0.45156723974184,0.4493745142210797,0.4539165885140828,0.45156723974184,0.4493745142210797,0.4539165885140828,0.8714041578168938,0.8507389046513124,108.29960427658604,109.41387935779017,108.29960427658604,109.41387935779017,108.13215212091971,114.42053753822256,99.10986440940856,93.89819882260991,0.6504924164190568,1.0,-0.0799678827034797,962.0,1004.0,881.0125,1.0919254834636285,1.1395979058185894,0.0,0.3571428571428571,-15.01007708724527,300,344,63.84477265284529
256,UNC Asheville,BSth,15-17,103.6785360078781,267,111.29960635450009,227,0.3066767654783957,256,15.0,17.0,8.0,8.0,8-8,0.3734054423590176,0.4056082702760816,0.3306808167590145,0.3734054423590176,0.4056082702760816,0.3306808167590145,0.901612243378648,0.8749411022623443,107.18692641089568,111.1873146645215,107.18692641089568,111.1873146645215,104.45173046276383,113.17926336980584,101.874352867648,94.492880394794,0.7037002482640107,1.0,-0.0128865033189714,1161.0,1158.0,1069.3125,1.085744345081536,1.082938804138173,0.0,0.5,-12.721612661202355,255,216,64.78395551251766
257,East Carolina,Amer,11-20,103.5845196877114,270,111.2120480934165,226,0.3063828868486423,257,11.0,20.0,6.0,12.0,6-12,0.4789744273102224,0.4099303113966699,0.528839622136677,0.4789744273102224,0.4099303113966699,0.528839622136677,0.8478060305890658,0.8457797834149656,109.28107813928531,109.42317442522268,109.28107813928531,109.42317442522268,106.85392861714504,112.1397840235424,92.03638380260529,106.9022028021218,0.1516265724307754,3.0,-0.0325561185712039,1345.0,1410.0,1259.5,1.0678840809845176,1.1194918618499403,0.0,0.3333333333333333,-13.848868900681069,280,251,68.6222255402517
258,Fairfield,MAAC,21-13,105.20767970240388,239,113.042785508392,264,0.3044817850859084,258,21.0,13.0,11.0,9.0,11-9,0.2882261106301197,0.2946968715508871,0.2822822348163488,0.2882261106301197,0.2946968715508871,0.2822822348163488,0.9368322496279244,0.9174047155054544,102.56208453750934,112.10882696856626,102.56208453750934,112.10882696856626,105.03841699596248,114.70168448828665,102.62324532313094,114.74797542531093,0.2168279942476285,1.0,0.0637526315132278,1439.0,1427.0,1328.7500000000002,1.082972718720602,1.0739416745061146,0.0,0.55,-9.976834331180434,204,47,67.03896933029945
259,Vermont,AE,22-12,104.5992163137511,252,112.4292276867081,255,0.3036111161063902,259,22.0,12.0,12.0,4.0,12-4,0.2604958613486183,0.3693408348007985,0.1638918794895126,0.2604958613486183,0.3693408348007985,0.1638918794895126,0.9490908250162564,0.923776400213186,102.67090125100064,113.71566018331283,102.67090125100064,113.71566018331283,101.99336602442304,112.12963985356504,0.0,0.0,0.0,0.0,0.0586552177802204,1135.0,1031.0,1029.2499999999998,1.1027447170269615,1.0017002671848436,0.0,0.75,-9.486772444698682,191,55,64.6834819619305
260,Idaho St.,BSky,13-20,108.71199091687689,167,116.86060345021876,314,0.3033878963033313,260,13.0,20.0,5.0,13.0,5-13,0.4498903849088639,0.4435650784561067,0.4650823976077181,0.4498903849088639,0.4435650784561067,0.4650823976077181,0.8672108800108193,0.8208319001677779,108.83212069598842,109.07616767614805,108.83212069598842,109.07616767614805,107.56855325758328,119.94746607345262,97.6438767386234,97.91309694790756,0.4920847217609906,2.0,-0.0056602935167333,1325.0,1451.0,1217.7624999999998,1.088061095656994,1.1915295470175835,0.0,0.2777777777777778,-14.149340605752506,284,190,65.21834328916992
261,SIU Edwardsville,OVC,19-13,98.77831569573488,337,106.27508515862702,125,0.3012701378670909,261,19.0,13.0,12.0,8.0,12-8,0.226376512682323,0.248152311728078,0.2183785365818407,0.226376512682323,0.248152311728078,0.2183785365818407,0.9441574235057872,0.9058020626808284,101.8909696192024,113.35828647566626,101.8909696192024,113.35828647566626,98.5744635899413,104.95717092378828,117.28481294108168,116.63656771065384,0.515929104993189,1.0,-0.0316702071061058,1339.0,1266.0,1309.6874999999995,1.0223812932474354,0.9666428060128852,0.0,0.6,-10.630044132246429,219,250,64.4025363097368
262,Southern Utah,WAC,10-22,106.2668151042658,218,114.4108956823301,294,0.2996012262643637,262,10.0,22.0,6.0,12.0,6-12,0.4844245777254515,0.4567436729833495,0.5054904313978602,0.4844245777254515,0.4567436729833495,0.5054904313978602,0.8476651190110479,0.8032721668061138,107.94201303084375,106.04300736337548,107.94201303084375,106.04300736337548,109.75446399890068,114.53983535695158,97.79872109951224,118.53082605677422,0.0987663165730755,3.0,-0.042484474013881,1369.0,1422.0,1278.2375000000002,1.0710059750242031,1.1124693181040295,0.0,0.3333333333333333,-15.574385074432584,312,279,70.35689003467647
263,Tennessee Martin,OVC,22-11,97.904042028222,342,105.4588925092241,107,0.298419787317692,263,22.0,11.0,13.0,7.0,13-7,0.2699954029633792,0.3630765301816674,0.2186602629993633,0.2699954029633792,0.3630765301816674,0.2186602629993633,0.9331745836177312,0.8740708847458005,102.30832496942296,111.90278703220132,102.30832496942296,111.90278703220132,97.55299698508055,104.29378985400008,104.59552472198466,102.34730772613592,0.5621471434637975,1.0,0.0851305353398708,1347.0,1234.0,1307.6125000000002,1.0301216912502746,0.9437046525633548,0.0,0.65,-7.966414521386223,155,19,64.28612033257049
264,Elon,CAA,14-18,107.94436897598597,182,116.31668625017832,309,0.2975365854016461,264,14.0,18.0,6.0,12.0,6-12,0.4014592432147745,0.3622831662886546,0.4236542835722751,0.4014592432147745,0.3622831662886546,0.4236542835722751,0.8901906971364637,0.873431428322167,107.50399505193302,110.73425756641502,107.50399505193302,110.73425756641502,105.94462629633192,117.91813765418873,121.66875872833388,109.5482244895764,0.7697287314769234,2.0,0.0014063604981383,1322.0,1413.0,1226.6375,1.0777430169874962,1.1519295635426114,0.0,0.3333333333333333,-13.267117898273334,266,169,66.81356493385357
265,Purdue Fort Wayne,Horz,17-15,104.86186931966084,247,113.27320744745992,270,0.291662123365941,265,17.0,15.0,11.0,9.0,11-9,0.4268686630766172,0.4384523090950906,0.4147446725171376,0.4268686630766172,0.4384523090950906,0.4147446725171376,0.8652701461291082,0.782705185160411,110.43897091443831,111.45966525619096,110.43897091443831,111.45966525619096,104.4430569962272,113.6711007548997,101.02949338733332,114.30312826837222,0.1947279536428584,3.0,0.1196731067745143,1507.0,1566.0,1379.95,1.0920685532084495,1.1348237254973006,0.0,0.55,-9.336786184861833,188,6,67.69459640955071
266,Sacramento St.,BSky,10-21,105.36470947542546,235,113.97928431362152,288,0.288275754036515,266,10.0,21.0,6.0,12.0,6-12,0.4821936960739841,0.4980477751776307,0.4667427544701851,0.4821936960739841,0.4980477751776307,0.4667427544701851,0.8483999893066035,0.7798321363025692,110.2524689718006,108.6027425019707,110.2524689718006,108.6027425019707,108.14016309556904,116.56278320605958,105.12021499951838,110.58757385522055,0.3582228141113703,2.0,-0.0351148876013965,1444.0,1520.0,1308.85,1.103258585781411,1.1613248271383274,0.0,0.3333333333333333,-14.775717717144314,293,256,71.6413028341075
