season,round,round_num,team1,team2,seed1,seed2,seed_diff,seed_sum,seed_diff_sq,abs_seed_diff,higher_seed_is_team1,round_x_seeddiff,is_upset_seed,seed1_sq,seed2_sq,seed_product,log_seed_ratio,target,score_diff,SRS_diff,SOS_diff,eFG%_diff,TOV%_diff,SRS_sum,AdjOE_diff,AdjDE_diff,Barthag_diff,AdjTempo_diff,WAB_diff,AdjOE_avg,OE_vs_DE_1,OE_vs_DE_2,AdjDE_avg,AdjTempo_avg,ORtg_diff,Pace_diff,ORB%_diff,Pace_avg,ORtg_avg
2003,R64,1,LSU,Purdue,8.0,9.0,-1.0,17.0,1.0,1.0,1,-1.0,0,64.0,81.0,72.0,0.11778303565638346,0,-24.0,0.129999999999999,-2.59,0.05800000000000005,0.5999999999999979,32.03,,,,,,,,,,,,,,,
2003,R64,1,UConn,BYU,5.0,12.0,-7.0,17.0,49.0,7.0,1,-7.0,0,25.0,144.0,60.0,0.8754687373538999,1,5.0,2.1999999999999993,2.34,-0.0050000000000000044,-0.40000000000000213,29.48,,,,,,,,,,,,,,,
2003,R64,1,Stanford,San Diego,4.0,13.0,-9.0,17.0,81.0,9.0,1,-9.0,0,16.0,169.0,52.0,1.1786549963416462,1,8.0,7.78,5.629999999999999,-0.03300000000000003,-3.8000000000000007,18.72,,,,,,,,,,,,,,,
2003,R64,1,Maryland,UNC Wilmington,6.0,11.0,-5.0,17.0,25.0,5.0,1,-5.0,0,36.0,121.0,66.0,0.6061358035703155,1,2.0,12.04,10.36,-0.0030000000000000027,1.3000000000000007,29.08,,,,,,,,,,,,,,,
2003,R64,1,Xavier,Troy,3.0,14.0,-11.0,17.0,121.0,11.0,1,-11.0,0,9.0,196.0,42.0,1.540445040947149,1,12.0,13.219999999999999,9.42,-0.0040000000000000036,-0.10000000000000142,18.939999999999998,,,,,,,,,,,,,,,
2003,R64,1,Michigan State,Colorado,7.0,10.0,-3.0,17.0,9.0,3.0,1,-3.0,0,49.0,100.0,70.0,0.3566749439387324,1,15.0,3.290000000000001,1.7100000000000009,0.018000000000000016,2.799999999999997,28.950000000000003,,,,,,,,,,,,,,,
2003,R64,1,Florida,Sam Houston,2.0,15.0,-13.0,17.0,169.0,13.0,1,-13.0,0,4.0,225.0,30.0,2.0149030205422647,1,30.0,20.2,14.620000000000001,0.03500000000000003,-2.6000000000000014,16.900000000000002,,,,,,,,,,,,,,,
2003,R32,2,Texas,Purdue,1.0,9.0,-8.0,10.0,64.0,8.0,1,-16.0,0,1.0,81.0,9.0,2.1972245773362196,1,10.0,2.960000000000001,-0.14000000000000057,0.009000000000000008,-2.1000000000000014,34.86,,,,,,,,,,,,,,,
2003,R32,2,UConn,Stanford,5.0,4.0,1.0,9.0,1.0,1.0,0,2.0,1,25.0,16.0,20.0,-0.2231435513142097,1,11.0,2.59,-0.7399999999999993,0.014000000000000012,0.09999999999999787,29.09,,,,,,,,,,,,,,,
2003,R32,2,Maryland,Xavier,6.0,3.0,3.0,9.0,9.0,3.0,0,6.0,1,36.0,9.0,18.0,-0.6931471805599453,1,13.0,4.48,2.9399999999999995,0.015000000000000013,0.9000000000000021,36.64,,,,,,,,,,,,,,,
2003,R32,2,Michigan State,Florida,7.0,2.0,5.0,9.0,25.0,5.0,0,10.0,1,49.0,4.0,14.0,-1.252762968495368,1,22.0,-2.4299999999999997,1.9600000000000009,-0.051000000000000045,2.0,34.67,,,,,,,,,,,,,,,
2003,S16,3,Texas,UConn,1.0,5.0,-4.0,6.0,16.0,4.0,1,-12.0,0,1.0,25.0,5.0,1.6094379124341003,1,4.0,3.0700000000000003,1.6499999999999995,-0.02300000000000002,-2.3999999999999986,34.75,,,,,,,,,,,,,,,
2003,S16,3,Maryland,Michigan State,6.0,7.0,-1.0,13.0,1.0,1.0,1,-3.0,0,36.0,49.0,42.0,0.15415067982725836,0,-2.0,4.439999999999998,-2.160000000000001,0.015000000000000013,-2.799999999999997,36.68,,,,,,,,,,,,,,,
2003,E8,4,Texas,Michigan State,1.0,7.0,-6.0,8.0,36.0,6.0,1,-24.0,0,1.0,49.0,7.0,1.9459101490553132,1,9.0,2.789999999999999,-0.4400000000000013,-0.009000000000000008,-3.8999999999999986,35.03,,,,,,,,,,,,,,,
2003,R64,1,Arizona,Vermont,1.0,16.0,-15.0,17.0,225.0,15.0,1,-15.0,0,1.0,256.0,16.0,2.772588722239781,1,29.0,24.740000000000002,13.799999999999999,0.02100000000000002,-2.200000000000001,22.1,,,,,,,,,,,,,,,
2003,R64,1,Cincinnati,Gonzaga,8.0,9.0,-1.0,17.0,1.0,1.0,1,-1.0,0,64.0,81.0,72.0,0.11778303565638346,0,-5.0,0.6400000000000006,3.6500000000000004,-0.07,-3.9000000000000004,25.16,,,,,,,,,,,,,,,
2003,R64,1,Notre Dame,Milwaukee,5.0,12.0,-7.0,17.0,49.0,7.0,1,-7.0,0,25.0,144.0,60.0,0.8754687373538999,1,1.0,9.61,8.62,-0.02200000000000002,-2.299999999999999,25.03,,,,,,,,,,,,,,,
2003,R64,1,Illinois,Western Kentucky,4.0,13.0,-9.0,17.0,81.0,9.0,1,-9.0,0,16.0,169.0,52.0,1.1786549963416462,1,5.0,12.119999999999997,5.359999999999999,0.015000000000000013,-1.8000000000000007,27.54,,,,,,,,,,,,,,,
2003,R64,1,Creighton,Central Michigan,6.0,11.0,-5.0,17.0,25.0,5.0,1,-5.0,0,36.0,121.0,66.0,0.6061358035703155,0,-6.0,8.600000000000001,-0.76,-0.0020000000000000018,-4.800000000000001,22.04,,,,,,,,,,,,,,,
2003,R64,1,Duke,Colorado State,3.0,14.0,-11.0,17.0,121.0,11.0,1,-11.0,0,9.0,196.0,42.0,1.540445040947149,1,10.0,14.48,3.959999999999999,-0.031000000000000028,-4.599999999999998,25.24,,,,,,,,,,,,,,,
2003,R64,1,Memphis,Arizona State,7.0,10.0,-3.0,17.0,9.0,3.0,1,-3.0,0,49.0,100.0,70.0,0.3566749439387324,0,-13.0,-1.7899999999999991,-4.0,-0.025000000000000022,-0.1999999999999993,28.25,,,,,,,,,,,,,,,
2003,R64,1,Kansas,Utah State,2.0,15.0,-13.0,17.0,169.0,13.0,1,-13.0,0,4.0,225.0,30.0,2.0149030205422647,1,3.0,20.84,11.959999999999999,0.031000000000000028,0.0,29.16,,,,,,,,,,,,,,,
2003,R32,2,Arizona,Gonzaga,1.0,9.0,-8.0,10.0,64.0,8.0,1,-16.0,0,1.0,81.0,9.0,2.1972245773362196,1,1.0,11.160000000000002,5.1499999999999995,-0.018000000000000016,-1.5999999999999996,35.68,,,,,,,,,,,,,,,
2003,R32,2,Notre Dame,Illinois,5.0,4.0,1.0,9.0,1.0,1.0,0,2.0,1,25.0,16.0,20.0,-0.2231435513142097,1,8.0,-2.509999999999998,2.67,-0.029000000000000026,-1.0999999999999996,37.15,,,,,,,,,,,,,,,
2003,R32,2,Central Michigan,Duke,11.0,3.0,8.0,14.0,64.0,8.0,0,16.0,1,121.0,9.0,33.0,-1.2992829841302609,0,-26.0,-13.14,-6.579999999999999,0.05499999999999994,5.5,26.58,,,,,,,,,,,,,,,
2003,R32,2,Arizona State,Kansas,10.0,2.0,8.0,12.0,64.0,8.0,0,16.0,1,100.0,4.0,20.0,-1.6094379124341003,0,-32.0,-9.98,-1.2599999999999998,-0.014000000000000012,-0.20000000000000284,40.019999999999996,,,,,,,,,,,,,,,
2003,S16,3,Arizona,Notre Dame,1.0,5.0,-4.0,6.0,16.0,4.0,1,-12.0,0,1.0,25.0,5.0,1.6094379124341003,1,17.0,6.100000000000001,-0.4800000000000004,0.0,0.3000000000000007,40.74,,,,,,,,,,,,,,,
2003,S16,3,Duke,Kansas,3.0,2.0,1.0,5.0,1.0,1.0,0,3.0,1,9.0,4.0,6.0,-0.40546510810816444,0,-4.0,-5.140000000000001,-2.16,-0.018000000000000016,-0.5,44.86,,,,,,,,,,,,,,,
2003,E8,4,Arizona,Kansas,1.0,2.0,-1.0,3.0,1.0,1.0,1,-4.0,0,1.0,4.0,2.0,0.6931471805599453,0,-3.0,-1.5799999999999983,-1.58,-0.017000000000000015,-0.7000000000000011,48.42,,,,,,,,,,,,,,,
2003,F4,5,Syracuse,Texas,3.0,1.0,2.0,4.0,4.0,2.0,0,10.0,1,9.0,1.0,3.0,-1.0986122886681098,1,11.0,0.10999999999999943,-0.2599999999999998,0.026000000000000023,1.3000000000000007,37.93,,,,,,,,,,,,,,,
2003,F4,5,Marquette,Kansas,3.0,2.0,1.0,5.0,1.0,1.0,0,5.0,1,9.0,4.0,6.0,-0.40546510810816444,0,-33.0,-8.719999999999999,-3.249999999999999,0.0040000000000000036,-0.20000000000000284,41.28,,,,,,,,,,,,,,,
2003,Championship,6,Syracuse,Kansas,3.0,2.0,1.0,5.0,1.0,1.0,0,6.0,1,9.0,4.0,6.0,-0.40546510810816444,1,3.0,-5.98,-1.5099999999999998,-0.013000000000000012,-0.3000000000000007,44.019999999999996,,,,,,,,,,,,,,,
2004,R64,1,Duke,Alabama State,1.0,16.0,-15.0,17.0,225.0,15.0,1,-15.0,0,1.0,256.0,16.0,2.772588722239781,1,35.0,36.77,21.64,0.05600000000000005,-6.0,14.570000000000002,,,,,,,,,,,,,,,
2004,R64,1,Seton Hall,Arizona,8.0,9.0,-1.0,17.0,1.0,1.0,1,-1.0,0,64.0,81.0,72.0,0.11778303565638346,1,4.0,-1.0099999999999998,1.1500000000000004,-0.03300000000000003,-0.20000000000000284,29.57,,,,,,,,,,,,,,,
2004,R64,1,Illinois,Murray State,5.0,12.0,-7.0,17.0,49.0,7.0,1,-7.0,0,25.0,144.0,60.0,0.8754687373538999,1,19.0,9.71,10.29,-0.02300000000000002,-1.200000000000001,24.15,,,,,,,,,,,,,,,
2004,R64,1,Cincinnati,ETSU,4.0,13.0,-9.0,17.0,81.0,9.0,1,-9.0,0,16.0,169.0,52.0,1.1786549963416462,1,3.0,,,,,,,,,,,,,,,,,,,,
2004,R64,1,UNC,Air Force,6.0,11.0,-5.0,17.0,25.0,5.0,1,-5.0,0,36.0,121.0,66.0,0.6061358035703155,1,11.0,,,,,,,,,,,,,,,,,,,,
2004,R64,1,Texas,Princeton,3.0,14.0,-11.0,17.0,121.0,11.0,1,-11.0,0,9.0,196.0,42.0,1.540445040947149,1,17.0,16.98,11.71,-0.04800000000000004,-5.5,20.06,,,,,,,,,,,,,,,
2004,R64,1,Xavier,Louisville,7.0,10.0,-3.0,17.0,9.0,3.0,1,-3.0,0,49.0,100.0,70.0,0.3566749439387324,1,10.0,-4.760000000000002,-1.13,0.02200000000000002,-0.7999999999999989,32.44,,,,,,,,,,,,,,,
2004,R64,1,Mississippi State,Monmouth,2.0,15.0,-13.0,17.0,169.0,13.0,1,-13.0,0,4.0,225.0,30.0,2.0149030205422647,1,33.0,21.62,11.73,0.039000000000000035,0.5999999999999979,11.940000000000001,,,,,,,,,,,,,,,
2004,R32,2,Duke,Seton Hall,1.0,8.0,-7.0,9.0,49.0,7.0,1,-14.0,0,1.0,64.0,8.0,2.0794415416798357,1,28.0,11.390000000000002,3.079999999999999,0.02200000000000002,0.10000000000000142,39.95,,,,,,,,,,,,,,,
2004,R32,2,Illinois,Cincinnati,5.0,4.0,1.0,9.0,1.0,1.0,0,2.0,1,25.0,16.0,20.0,-0.2231435513142097,1,24.0,-1.8200000000000003,0.8099999999999996,0.007000000000000006,0.6999999999999993,35.68,,,,,,,,,,,,,,,
2004,R32,2,UNC,Texas,6.0,3.0,3.0,9.0,9.0,3.0,0,6.0,1,36.0,9.0,18.0,-0.6931471805599453,0,-3.0,,,,,,,,,,,,,,,,,,,,
2004,R32,2,Xavier,Mississippi State,7.0,2.0,5.0,9.0,25.0,5.0,0,10.0,1,49.0,4.0,14.0,-1.252762968495368,1,15.0,-2.9400000000000013,-0.2400000000000002,-0.01200000000000001,-1.9999999999999982,30.62,,,,,,,,,,,,,,,
2004,S16,3,Duke,Illinois,1.0,5.0,-4.0,6.0,16.0,4.0,1,-12.0,0,1.0,25.0,5.0,1.6094379124341003,1,10.0,8.740000000000002,3.7699999999999996,0.0040000000000000036,0.9000000000000004,42.6,,,,,,,,,,,,,,,
2004,S16,3,Texas,Xavier,3.0,7.0,-4.0,10.0,16.0,4.0,1,-12.0,0,9.0,49.0,21.0,0.8472978603872037,0,-8.0,4.68,2.5600000000000005,-0.013000000000000012,-1.9000000000000004,32.36,,,,,,,,,,,,,,,
2004,E8,4,Duke,Xavier,1.0,7.0,-6.0,8.0,36.0,6.0,1,-24.0,0,1.0,49.0,7.0,1.9459101490553132,1,3.0,11.830000000000002,5.02,0.02200000000000002,0.5999999999999996,39.510000000000005,,,,,,,,,,,,,,,
2004,R64,1,Saint Joseph's,Liberty,1.0,16.0,-15.0,17.0,225.0,15.0,1,-15.0,0,1.0,256.0,16.0,2.772588722239781,1,19.0,23.150000000000002,9.19,0.07900000000000007,-4.299999999999999,16.91,,,,,,,,,,,,,,,
2004,R64,1,Texas Tech,Charlotte,8.0,9.0,-1.0,17.0,1.0,1.0,1,-1.0,0,64.0,81.0,72.0,0.11778303565638346,1,3.0,2.4700000000000006,3.5100000000000007,-0.018000000000000016,-1.8000000000000007,26.950000000000003,,,,,,,,,,,,,,,
2004,R64,1,Florida,Manhattan,5.0,12.0,-7.0,17.0,49.0,7.0,1,-7.0,0,25.0,144.0,60.0,0.8754687373538999,0,-15.0,6.98,10.44,0.061000000000000054,2.599999999999998,25.580000000000002,,,,,,,,,,,,,,,
2004,R64,1,Wake Forest,VCU,4.0,13.0,-9.0,17.0,81.0,9.0,1,-9.0,0,16.0,169.0,52.0,1.1786549963416462,1,1.0,11.649999999999999,11.2,0.0030000000000000027,-3.400000000000002,25.25,,,,,,,,,,,,,,,
2004,R64,1,Wisconsin,Richmond,6.0,11.0,-5.0,17.0,25.0,5.0,1,-5.0,0,36.0,121.0,66.0,0.6061358035703155,1,12.0,8.89,2.42,0.03999999999999998,-3.400000000000002,29.03,,,,,,,,,,,,,,,
2004,R64,1,Pitt,UCF,3.0,14.0,-11.0,17.0,121.0,11.0,1,-11.0,0,9.0,196.0,42.0,1.540445040947149,1,9.0,16.34,12.36,-0.014000000000000012,-2.6000000000000014,20.06,,,,,,,,,,,,,,,
2004,R64,1,Memphis,South Carolina,7.0,10.0,-3.0,17.0,9.0,3.0,1,-3.0,0,49.0,100.0,70.0,0.3566749439387324,1,16.0,0.2900000000000009,0.6299999999999999,0.0020000000000000018,-0.7999999999999989,25.83,,,,,,,,,,,,,,,
2004,R64,1,Oklahoma State,Eastern Washington,2.0,15.0,-13.0,17.0,169.0,13.0,1,-13.0,0,4.0,225.0,30.0,2.0149030205422647,1,19.0,20.020000000000003,7.57,0.025000000000000022,-2.8000000000000007,21.68,,,,,,,,,,,,,,,
2004,R32,2,Saint Joseph's,Texas Tech,1.0,8.0,-7.0,9.0,49.0,7.0,1,-14.0,0,1.0,64.0,8.0,2.0794415416798357,1,5.0,5.32,-3.240000000000001,0.06500000000000006,-0.5999999999999996,34.74,,,,,,,,,,,,,,,
2004,R32,2,Manhattan,Wake Forest,12.0,4.0,8.0,16.0,64.0,8.0,0,16.0,1,144.0,16.0,48.0,-1.0986122886681098,0,-4.0,-9.149999999999999,-12.28,-0.04500000000000004,-1.0999999999999979,27.75,,,,,,,,,,,,,,,
2004,R32,2,Wisconsin,Pitt,6.0,3.0,3.0,9.0,9.0,3.0,0,6.0,1,36.0,9.0,18.0,-0.6931471805599453,0,-4.0,0.7600000000000016,1.0,-0.007000000000000006,-3.0,37.16,,,,,,,,,,,,,,,
2004,R32,2,Memphis,Oklahoma State,7.0,2.0,5.0,9.0,25.0,5.0,0,10.0,1,49.0,4.0,14.0,-1.252762968495368,0,-17.0,-7.790000000000001,-1.2700000000000005,-0.062000000000000055,-1.200000000000001,33.910000000000004,,,,,,,,,,,,,,,
2004,S16,3,Saint Joseph's,Wake Forest,1.0,4.0,-3.0,5.0,9.0,3.0,1,-9.0,0,1.0,16.0,4.0,1.3862943611198906,1,4.0,1.5800000000000018,-6.06,0.02200000000000002,-1.9999999999999982,38.480000000000004,,,,,,,,,,,,,,,
2004,S16,3,Pitt,Oklahoma State,3.0,2.0,1.0,5.0,1.0,1.0,0,3.0,1,9.0,4.0,6.0,-0.40546510810816444,0,-12.0,-2.650000000000002,-0.7400000000000002,-0.04600000000000004,-0.10000000000000142,39.05,,,,,,,,,,,,,,,
2004,E8,4,Saint Joseph's,Oklahoma State,1.0,2.0,-1.0,3.0,1.0,1.0,1,-4.0,0,1.0,4.0,2.0,0.6931471805599453,0,-2.0,-0.8200000000000003,-2.2600000000000007,0.0050000000000000044,-1.9000000000000004,40.88,,,,,,,,,,,,,,,
2004,R64,1,Stanford,UTSA,1.0,16.0,-15.0,17.0,225.0,15.0,1,-15.0,0,1.0,256.0,16.0,2.772588722239781,1,26.0,24.68,10.440000000000001,0.03600000000000003,-2.0,10.240000000000002,,,,,,,,,,,,,,,
2004,R64,1,Alabama,Southern Illinois,8.0,9.0,-1.0,17.0,1.0,1.0,1,-1.0,0,64.0,81.0,72.0,0.11778303565638346,1,1.0,3.5799999999999983,7.559999999999999,0.02100000000000002,1.299999999999999,25.0,,,,,,,,,,,,,,,
2004,R64,1,Syracuse,BYU,5.0,12.0,-7.0,17.0,49.0,7.0,1,-7.0,0,25.0,144.0,60.0,0.8754687373538999,1,5.0,0.3600000000000012,1.3000000000000007,-0.039000000000000035,-2.0999999999999996,25.759999999999998,,,,,,,,,,,,,,,
2004,R64,1,Maryland,UTEP,4.0,13.0,-9.0,17.0,81.0,9.0,1,-9.0,0,16.0,169.0,52.0,1.1786549963416462,1,3.0,5.540000000000001,8.129999999999999,-0.051000000000000045,-0.5,28.380000000000003,,,,,,,,,,,,,,,
2004,R64,1,Vanderbilt,Western Michigan,6.0,11.0,-5.0,17.0,25.0,5.0,1,-5.0,0,36.0,121.0,66.0,0.6061358035703155,1,13.0,3.6899999999999995,7.37,0.0010000000000000009,0.3000000000000007,27.689999999999998,,,,,,,,,,,,,,,
2004,R64,1,NC State,Louisiana,3.0,14.0,-11.0,17.0,121.0,11.0,1,-11.0,0,9.0,196.0,42.0,1.540445040947149,1,9.0,12.209999999999999,10.19,-0.007000000000000006,0.10000000000000142,24.689999999999998,,,,,,,,,,,,,,,
2004,R64,1,DePaul,Dayton,7.0,10.0,-3.0,17.0,9.0,3.0,1,-3.0,0,49.0,100.0,70.0,0.3566749439387324,1,7.0,1.9400000000000004,2.8,0.0040000000000000036,-1.4000000000000021,16.18,,,,,,,,,,,,,,,
2004,R64,1,UConn,Vermont,2.0,15.0,-13.0,17.0,169.0,13.0,1,-13.0,0,4.0,225.0,30.0,2.0149030205422647,1,17.0,25.380000000000003,14.129999999999999,0.052000000000000046,-0.1999999999999993,19.9,,,,,,,,,,,,,,,
2004,R32,2,Stanford,Alabama,1.0,8.0,-7.0,9.0,49.0,7.0,1,-14.0,0,1.0,64.0,8.0,2.0794415416798357,0,-3.0,3.1700000000000017,-5.869999999999999,0.01100000000000001,1.5,31.75,,,,,,,,,,,,,,,
2004,R32,2,Syracuse,Maryland,5.0,4.0,1.0,9.0,1.0,1.0,0,2.0,1,25.0,16.0,20.0,-0.2231435513142097,1,2.0,-3.9000000000000004,-4.069999999999999,0.020000000000000018,-1.0999999999999996,30.020000000000003,,,,,,,,,,,,,,,
2004,R32,2,Vanderbilt,NC State,6.0,3.0,3.0,9.0,9.0,3.0,0,6.0,1,36.0,9.0,18.0,-0.6931471805599453,1,2.0,-2.76,-3.039999999999999,-0.008000000000000007,-1.3999999999999986,34.14,,,,,,,,,,,,,,,
2004,R32,2,DePaul,UConn,7.0,2.0,5.0,9.0,25.0,5.0,0,10.0,1,49.0,4.0,14.0,-1.252762968495368,0,-17.0,-13.58,-1.3899999999999997,-0.02200000000000002,0.8999999999999986,31.700000000000003,,,,,,,,,,,,,,,
2004,S16,3,Alabama,Syracuse,8.0,5.0,3.0,13.0,9.0,3.0,0,9.0,1,64.0,25.0,40.0,-0.4700036292457356,1,9.0,1.2299999999999986,2.589999999999999,0.014000000000000012,0.7999999999999989,27.35,,,,,,,,,,,,,,,
2004,S16,3,Vanderbilt,UConn,6.0,2.0,4.0,8.0,16.0,4.0,0,12.0,1,36.0,4.0,12.0,-1.0986122886681098,0,-20.0,-6.950000000000001,-0.1999999999999993,-0.013000000000000012,0.10000000000000142,38.33,,,,,,,,,,,,,,,
2004,E8,4,Alabama,UConn,8.0,2.0,6.0,10.0,36.0,6.0,0,24.0,1,64.0,4.0,16.0,-1.3862943611198906,0,-16.0,-8.350000000000001,2.4299999999999997,-0.016000000000000014,0.3999999999999986,36.93,,,,,,,,,,,,,,,
2004,R64,1,Kentucky,Florida A&M,1.0,16.0,-15.0,17.0,225.0,15.0,1,-15.0,0,1.0,256.0,16.0,2.772588722239781,1,20.0,28.68,16.48,0.03700000000000003,-1.8999999999999986,8.979999999999999,,,,,,,,,,,,,,,
2004,R64,1,Washington,UAB,8.0,9.0,-1.0,17.0,1.0,1.0,1,-1.0,0,64.0,81.0,72.0,0.11778303565638346,0,-2.0,-2.289999999999999,0.7999999999999998,0.025000000000000022,1.4000000000000021,21.21,,,,,,,,,,,,,,,
2004,R64,1,Providence,Pacific,5.0,12.0,-7.0,17.0,49.0,7.0,1,-7.0,0,25.0,144.0,60.0,0.8754687373538999,0,-8.0,9.11,7.260000000000001,-0.006000000000000005,-0.3000000000000007,20.63,,,,,,,,,,,,,,,
2004,R64,1,Kansas,UIC,4.0,13.0,-9.0,17.0,81.0,9.0,1,-9.0,0,16.0,169.0,52.0,1.1786549963416462,1,25.0,,,,,,,,,,,,,,,,,,,,
2004,R64,1,Boston College,Utah,6.0,11.0,-5.0,17.0,25.0,5.0,1,-5.0,0,36.0,121.0,66.0,0.6061358035703155,1,7.0,0.620000000000001,2.6399999999999997,-0.040000000000000036,-2.3000000000000007,23.36,,,,,,,,,,,,,,,
2004,R64,1,Georgia Tech,Northern Iowa,3.0,14.0,-11.0,17.0,121.0,11.0,1,-11.0,0,9.0,196.0,42.0,1.540445040947149,1,5.0,13.79,8.0,0.017000000000000015,1.5,27.53,,,,,,,,,,,,,,,
2004,R64,1,Michigan State,Nevada,7.0,10.0,-3.0,17.0,9.0,3.0,1,-3.0,0,49.0,100.0,70.0,0.3566749439387324,0,-6.0,-2.76,2.5600000000000005,0.05900000000000005,3.900000000000002,27.060000000000002,,,,,,,,,,,,,,,
2004,R64,1,Gonzaga,Valparaiso,2.0,15.0,-13.0,17.0,169.0,13.0,1,-13.0,0,4.0,225.0,30.0,2.0149030205422647,1,27.0,19.03,3.31,0.07799999999999996,-2.8000000000000007,18.85,,,,,,,,,,,,,,,
2004,R32,2,Kentucky,UAB,1.0,9.0,-8.0,10.0,64.0,8.0,1,-16.0,0,1.0,81.0,9.0,2.1972245773362196,0,-1.0,7.079999999999998,2.919999999999999,0.03400000000000003,2.3000000000000007,30.58,,,,,,,,,,,,,,,
2004,R32,2,Pacific,Kansas,12.0,4.0,8.0,16.0,64.0,8.0,0,16.0,1,144.0,16.0,48.0,-1.0986122886681098,0,-15.0,-11.340000000000002,-8.49,0.014000000000000012,1.5999999999999979,22.86,,,,,,,,,,,,,,,
2004,R32,2,Boston College,Georgia Tech,6.0,3.0,3.0,9.0,9.0,3.0,0,6.0,1,36.0,9.0,18.0,-0.6931471805599453,0,-3.0,-8.67,-4.040000000000001,-0.03400000000000003,-0.8000000000000007,32.65,,,,,,,,,,,,,,,
2004,R32,2,Nevada,Gonzaga,10.0,2.0,8.0,12.0,64.0,8.0,0,16.0,1,100.0,4.0,20.0,-1.6094379124341003,1,19.0,-4.030000000000001,2.5000000000000004,-0.06899999999999995,-0.8000000000000007,33.85,,,,,,,,,,,,,,,
2004,S16,3,UAB,Kansas,9.0,4.0,5.0,13.0,25.0,5.0,0,15.0,1,81.0,16.0,36.0,-0.8109302162163288,0,-26.0,-5.350000000000001,-3.8199999999999994,-0.02100000000000002,-1.9000000000000021,28.85,,,,,,,,,,,,,,,
2004,S16,3,Georgia Tech,Nevada,3.0,10.0,-7.0,13.0,49.0,7.0,1,-21.0,0,9.0,100.0,30.0,1.2039728043259361,1,5.0,5.75,5.390000000000001,0.029000000000000026,2.400000000000002,35.57,,,,,,,,,,,,,,,
2004,E8,4,Kansas,Georgia Tech,4.0,3.0,1.0,7.0,1.0,1.0,0,4.0,1,16.0,9.0,12.0,-0.2876820724517809,0,-8.0,-3.5599999999999987,-1.7700000000000014,-0.01100000000000001,-0.5,37.760000000000005,,,,,,,,,,,,,,,
2004,F4,5,Duke,UConn,1.0,2.0,-1.0,3.0,1.0,1.0,1,-5.0,0,1.0,4.0,2.0,0.6931471805599453,0,-1.0,3.030000000000001,3.09,0.0,0.5,48.31,,,,,,,,,,,,,,,
2004,F4,5,Oklahoma State,Georgia Tech,2.0,3.0,-1.0,5.0,1.0,1.0,1,-5.0,0,4.0,9.0,6.0,0.4054651081081644,0,-2.0,0.19000000000000128,-3.9800000000000004,0.031000000000000028,-1.3000000000000007,41.510000000000005,,,,,,,,,,,,,,,
2004,Championship,6,UConn,Georgia Tech,2.0,3.0,-1.0,5.0,1.0,1.0,1,-6.0,0,4.0,9.0,6.0,0.4054651081081644,1,9.0,1.9800000000000004,-3.4400000000000013,0.007000000000000006,-2.1000000000000014,43.3,,,,,,,,,,,,,,,
2005,R64,1,Washington,Montana,1.0,16.0,-15.0,17.0,225.0,15.0,1,-15.0,0,1.0,256.0,16.0,2.772588722239781,1,11.0,23.400000000000002,11.15,0.028000000000000025,-5.299999999999999,16.12,,,,,,,,,,,,,,,
2005,R64,1,Pacific,Pitt,8.0,9.0,-1.0,17.0,1.0,1.0,1,-1.0,0,64.0,81.0,72.0,0.11778303565638346,1,8.0,-5.59,-4.58,0.03300000000000003,0.10000000000000142,23.47,,,,,,,,,,,,,,,
2005,R64,1,Georgia Tech,George Washington,5.0,12.0,-7.0,17.0,49.0,7.0,1,-7.0,0,25.0,144.0,60.0,0.8754687373538999,1,12.0,6.590000000000002,8.719999999999999,-0.019000000000000017,0.1999999999999993,27.83,,,,,,,,,,,,,,,
2005,R64,1,Louisville,Louisiana,4.0,13.0,-9.0,17.0,81.0,9.0,1,-9.0,0,16.0,169.0,52.0,1.1786549963416462,1,6.0,16.86,4.27,0.04800000000000004,-1.6000000000000014,28.259999999999998,,,,,,,,,,,,,,,
2005,R64,1,Texas Tech,UCLA,6.0,11.0,-5.0,17.0,25.0,5.0,1,-5.0,0,36.0,121.0,66.0,0.6061358035703155,1,12.0,7.08,2.0299999999999994,0.0050000000000000044,-3.5999999999999996,25.380000000000003,,,,,,,,,,,,,,,
2005,R64,1,Gonzaga,Winthrop,3.0,14.0,-11.0,17.0,121.0,11.0,1,-11.0,0,9.0,196.0,42.0,1.540445040947149,1,10.0,12.809999999999999,11.02,0.039000000000000035,-1.6000000000000014,13.77,,,,,,,,,,,,,,,
2005,R64,1,West Virginia,Creighton,7.0,10.0,-3.0,17.0,9.0,3.0,1,-3.0,0,49.0,100.0,70.0,0.3566749439387324,1,2.0,1.6199999999999992,3.77,-0.0010000000000000009,-0.5,21.9,,,,,,,,,,,,,,,
2005,R64,1,Wake Forest,Chattanooga,2.0,15.0,-13.0,17.0,169.0,13.0,1,-13.0,0,4.0,225.0,30.0,2.0149030205422647,1,16.0,21.61,13.85,0.052000000000000046,-3.599999999999998,18.869999999999997,,,,,,,,,,,,,,,
2005,R32,2,Washington,Pacific,1.0,8.0,-7.0,9.0,49.0,7.0,1,-14.0,0,1.0,64.0,8.0,2.0794415416798357,1,18.0,10.820000000000002,6.5,-0.018000000000000016,-2.4000000000000004,28.700000000000003,,,,,,,,,,,,,,,
